PASSENGERS,UNIQUE_CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,MONTH
,,,,,,
0,Arctic Transportation,OME,"Nome, AK",WAA,"Wales, AK",1
,,,,,,
0,Arctic Transportation,OME,"Nome, AK",WMO,"White Mountain, AK",1
,,,,,,
0,Arctic Transportation,OOK,"Toksook, AK",BET,"Bethel, AK",1
,,,,,,
0,Arctic Transportation,ORV,"Noorvik, AK",OTZ,"Kotzebue, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",ABL,"Ambler, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",BKC,"Buckland, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",DRG,"Deering, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",IAN,"Kiana, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",KVL,"Kivalina, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",OBU,"Kobuk, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",ORV,"Noorvik, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",PHO,"Point Hope, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",SHG,"Shungnak, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",WLK,"Selawik, AK",1
,,,,,,
0,Arctic Transportation,OTZ,"Kotzebue, AK",WTK,"Noatak, AK",1
,,,,,,
0,Arctic Transportation,RDV,"Red Devil, AK",ANI,"Aniak, AK",1
,,,,,,
0,Arctic Transportation,SCM,"Scammon Bay, AK",BET,"Bethel, AK",1
,,,,,,
0,Arctic Transportation,SHG,"Shungnak, AK",OTZ,"Kotzebue, AK",1
,,,,,,
0,Arctic Transportation,SKK,"Shaktoolik, AK",UNK,"Unalakleet, AK",1
,,,,,,
0,Arctic Transportation,SLQ,"Sleetmute, AK",ANI,"Aniak, AK",1
,,,,,,
0,Arctic Transportation,SVA,"Savoonga, AK",OME,"Nome, AK",1
,,,,,,
0,Arctic Transportation,TNK,"Tununak, AK",BET,"Bethel, AK",1
,,,,,,
0,Arctic Transportation,TYE,"Tyonek, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Arctic Transportation,UNK,"Unalakleet, AK",KAL,"Kaltag, AK",1
,,,,,,
0,Arctic Transportation,UNK,"Unalakleet, AK",KKA,"Koyuk, AK",1
,,,,,,
0,Arctic Transportation,UNK,"Unalakleet, AK",KSM,"St. Mary's, AK",1
,,,,,,
0,Arctic Transportation,UNK,"Unalakleet, AK",SKK,"Shaktoolik, AK",1
,,,,,,
0,Arctic Transportation,UNK,"Unalakleet, AK",SMK,"St. Michael, AK",1
,,,,,,
0,Arctic Transportation,UNK,"Unalakleet, AK",WBB,"Stebbins, AK",1
,,,,,,
0,Arctic Transportation,VAK,"Chevak, AK",BET,"Bethel, AK",1
,,,,,,
0,Arctic Transportation,WWT,"Newtok, AK",BET,"Bethel, AK",1
,,,,,,
0,"Dynamic Aviation, Inc. d/b/a Beacon",ORI,"Port Lions, AK",OLH,"Old Harbor, AK",1
,,,,,,
0,Grant Aviation,AKN,"King Salmon, AK",KMO,"Manokotak, AK",1
,,,,,,
0,Grant Aviation,AKN,"King Salmon, AK",UGS,"Ugashik, AK",1
,,,,,,
0,Grant Aviation,DLG,"Dillingham, AK",CDB,"Cold Bay, AK",1
,,,,,,
0,Grant Aviation,DLG,"Dillingham, AK",TWA,"Twin Hills, AK",1
,,,,,,
0,Grant Aviation,DLG,"Dillingham, AK",WKK,"Aleknagik, AK",1
,,,,,,
0,Grant Aviation,EGX,"Egegik, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Grant Aviation,EGX,"Egegik, AK",PTH,"Port Heiden, AK",1
,,,,,,
0,Grant Aviation,EMK,"Emmonak, AK",EMK,"Emmonak, AK",1
,,,,,,
0,Grant Aviation,ENA,"Kenai, AK",HOM,"Homer, AK",1
,,,,,,
0,Grant Aviation,ENA,"Kenai, AK",VDZ,"Valdez, AK",1
,,,,,,
0,Grant Aviation,KCL,"Chignik Lagoon, AK",WQZ,"Chignik Lake, AK",1
,,,,,,
0,Grant Aviation,KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK",1
,,,,,,
0,Grant Aviation,KLL,"Levelock, AK",WSN,"South Naknek, AK",1
,,,,,,
0,Grant Aviation,KMO,"Manokotak, AK",AKN,"King Salmon, AK",1
,,,,,,
0,Grant Aviation,OOK,"Toksook, AK",TNK,"Tununak, AK",1
,,,,,,
0,Grant Aviation,PIP,"Pilot Point, AK",PTH,"Port Heiden, AK",1
,,,,,,
0,Grant Aviation,PIP,"Pilot Point, AK",UGB,"Pilot Point, AK",1
,,,,,,
0,Grant Aviation,UGB,"Pilot Point, AK",PTH,"Port Heiden, AK",1
,,,,,,
0,Grant Aviation,VDZ,"Valdez, AK",HOM,"Homer, AK",1
,,,,,,
0,Grant Aviation,WKK,"Aleknagik, AK",DLG,"Dillingham, AK",1
,,,,,,
0,Grant Aviation,WSN,"South Naknek, AK",KLL,"Levelock, AK",1
,,,,,,
0,Hageland Aviation Service,AIN,"Wainwright, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,AIN,"Wainwright, AK",BTI,"Barter Island, AK",1
,,,,,,
0,Hageland Aviation Service,AIN,"Wainwright, AK",FAI,"Fairbanks, AK",1
,,,,,,
0,Hageland Aviation Service,AIN,"Wainwright, AK",NUI,"Nuiqsut, AK",1
,,,,,,
0,Hageland Aviation Service,AIN,"Wainwright, AK",OTZ,"Kotzebue, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",AKI,"Akiak, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",ANI,"Aniak, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",ANI,"Aniak, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",ANV,"Anvik, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",AUK,"Alakanuk, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",EMK,"Emmonak, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",EMK,"Emmonak, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",GAL,"Galena, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",GAM,"Gambell, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",HCR,"Holy Cross, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",KGX,"Grayling, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",KKA,"Koyuk, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",KLG,"Kalskag, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",KLG,"Kalskag, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",KOT,"Kotlik, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",KSM,"St. Mary's, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",KSM,"St. Mary's, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",MOU,"Mountain Village, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",MOU,"Mountain Village, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",NME,"Nightmute, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",OME,"Nome, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",PQS,"Pilot Station, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",RSH,"Russian Mission, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",SHH,"Shishmaref, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",SHX,"Shageluk, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",SHX,"Shageluk, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",SKK,"Shaktoolik, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",SLQ,"Sleetmute, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",SMK,"St. Michael, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",SRV,"Stony River, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",UNK,"Unalakleet, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",UNK,"Unalakleet, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",WBB,"Stebbins, AK",1
,,,,,,
0,Hageland Aviation Service,ANC,"Anchorage, AK",WMO,"White Mountain, AK",1
,,,,,,
0,Hageland Aviation Service,ANI,"Aniak, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,ANI,"Aniak, AK",ANI,"Aniak, AK",1
,,,,,,
0,Hageland Aviation Service,ANI,"Aniak, AK",KWT,"Kwethluk, AK",1
,,,,,,
0,Hageland Aviation Service,ANV,"Anvik, AK",HCR,"Holy Cross, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",ANV,"Anvik, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",AUK,"Alakanuk, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",CHU,"Chuathbaluk, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",CKD,"Crooked Creek, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",EMK,"Emmonak, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",HCR,"Holy Cross, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",KGX,"Grayling, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",KOT,"Kotlik, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",SHX,"Shageluk, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",SLQ,"Sleetmute, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",SRV,"Stony River, AK",1
,,,,,,
0,Hageland Aviation Service,BET,"Bethel, AK",SXP,"Sheldon Point, AK",1
,,,,,,
0,Hageland Aviation Service,BRW,"Barrow, AK",AKP,"Anaktuvuk Pass, AK",1
,,,,,,
0,Hageland Aviation Service,BRW,"Barrow, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,BRW,"Barrow, AK",BRW,"Barrow, AK",1
,,,,,,
0,Hageland Aviation Service,BRW,"Barrow, AK",BTI,"Barter Island, AK",1
,,,,,,
0,Hageland Aviation Service,BRW,"Barrow, AK",FAI,"Fairbanks, AK",1
,,,,,,
0,Hageland Aviation Service,BRW,"Barrow, AK",OTZ,"Kotzebue, AK",1
,,,,,,
0,Hageland Aviation Service,BTI,"Barter Island, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,BTI,"Barter Island, AK",BRW,"Barrow, AK",1
,,,,,,
0,Hageland Aviation Service,BTI,"Barter Island, AK",NUI,"Nuiqsut, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",AET,"Allakaket, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",AIN,"Wainwright, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",AKP,"Anaktuvuk Pass, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",AKP,"Anaktuvuk Pass, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",ATK,"Atqasuk, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",BRW,"Barrow, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",ENA,"Kenai, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",HSL,"Huslia, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",HSL,"Huslia, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",KAL,"Kaltag, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",KAL,"Kaltag, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",KYU,"Koyukuk, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",NUI,"Nuiqsut, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",NUI,"Nuiqsut, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",NUL,"Nulato, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",NUL,"Nulato, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",PIZ,"Point Lay, AK",1
,,,,,,
0,Hageland Aviation Service,FAI,"Fairbanks, AK",WTK,"Noatak, AK",1
,,,,,,
0,Hageland Aviation Service,GAL,"Galena, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,GAL,"Galena, AK",KAL,"Kaltag, AK",1
,,,,,,
0,Hageland Aviation Service,GAL,"Galena, AK",KKA,"Koyuk, AK",1
,,,,,,
0,Hageland Aviation Service,GAL,"Galena, AK",RBY,"Ruby, AK",1
,,,,,,
0,Hageland Aviation Service,GAL,"Galena, AK",UNK,"Unalakleet, AK",1
,,,,,,
0,Hageland Aviation Service,GLV,"Golovin, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,HCR,"Holy Cross, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,HCR,"Holy Cross, AK",BET,"Bethel, AK",1
,,,,,,
0,Hageland Aviation Service,KGX,"Grayling, AK",BET,"Bethel, AK",1
,,,,,,
0,Hageland Aviation Service,KKA,"Koyuk, AK",KAL,"Kaltag, AK",1
,,,,,,
0,Hageland Aviation Service,KPN,"Kipnuk, AK",BET,"Bethel, AK",1
,,,,,,
0,Hageland Aviation Service,KPN,"Kipnuk, AK",EEK,"Eek, AK",1
,,,,,,
0,Hageland Aviation Service,KSM,"St. Mary's, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,KSM,"St. Mary's, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,KSM,"St. Mary's, AK",ANI,"Aniak, AK",1
,,,,,,
0,Hageland Aviation Service,KSM,"St. Mary's, AK",ATT,"Atmautluak, AK",1
,,,,,,
0,Hageland Aviation Service,KSM,"St. Mary's, AK",OME,"Nome, AK",1
,,,,,,
0,Hageland Aviation Service,KSM,"St. Mary's, AK",VAK,"Chevak, AK",1
,,,,,,
0,Hageland Aviation Service,KTS,"Brevig Mission, AK",KTS,"Brevig Mission, AK",1
,,,,,,
0,Hageland Aviation Service,KWN,"Quinhagak, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,KYU,"Koyukuk, AK",FAI,"Fairbanks, AK",1
,,,,,,
0,Hageland Aviation Service,NUI,"Nuiqsut, AK",AIN,"Wainwright, AK",1
,,,,,,
0,Hageland Aviation Service,NUI,"Nuiqsut, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,NUI,"Nuiqsut, AK",BTI,"Barter Island, AK",1
,,,,,,
0,Hageland Aviation Service,NUI,"Nuiqsut, AK",FAI,"Fairbanks, AK",1
,,,,,,
0,Hageland Aviation Service,NUL,"Nulato, AK",FAI,"Fairbanks, AK",1
,,,,,,
0,Hageland Aviation Service,OME,"Nome, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,OME,"Nome, AK",FAI,"Fairbanks, AK",1
,,,,,,
0,Hageland Aviation Service,OME,"Nome, AK",KOT,"Kotlik, AK",1
,,,,,,
0,Hageland Aviation Service,OME,"Nome, AK",KSM,"St. Mary's, AK",1
,,,,,,
0,Hageland Aviation Service,OME,"Nome, AK",WWA,"Wasilla, AK",1
,,,,,,
0,Hageland Aviation Service,OTZ,"Kotzebue, AK",BRW,"Barrow, AK",1
,,,,,,
0,Hageland Aviation Service,OTZ,"Kotzebue, AK",KAL,"Kaltag, AK",1
,,,,,,
0,Hageland Aviation Service,OTZ,"Kotzebue, AK",PIZ,"Point Lay, AK",1
,,,,,,
0,Hageland Aviation Service,OTZ,"Kotzebue, AK",TAL,"Tanana, AK",1
,,,,,,
0,Hageland Aviation Service,OTZ,"Kotzebue, AK",UNK,"Unalakleet, AK",1
,,,,,,
0,Hageland Aviation Service,OTZ,"Kotzebue, AK",UNK,"Unalakleet, AK",1
,,,,,,
0,Hageland Aviation Service,OTZ,"Kotzebue, AK",WTK,"Noatak, AK",1
,,,,,,
0,Hageland Aviation Service,PHO,"Point Hope, AK",ATK,"Atqasuk, AK",1
,,,,,,
0,Hageland Aviation Service,PIZ,"Point Lay, AK",AIN,"Wainwright, AK",1
,,,,,,
0,Hageland Aviation Service,PIZ,"Point Lay, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,PIZ,"Point Lay, AK",NUI,"Nuiqsut, AK",1
,,,,,,
0,Hageland Aviation Service,PIZ,"Point Lay, AK",OTZ,"Kotzebue, AK",1
,,,,,,
0,Hageland Aviation Service,RDV,"Red Devil, AK",SLQ,"Sleetmute, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",AA8,"Deadhorse, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",AIN,"Wainwright, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",ATK,"Atqasuk, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",BTI,"Barter Island, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",PHO,"Point Hope, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",PIZ,"Point Lay, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",SCC,"Deadhorse, AK",1
,,,,,,
0,Hageland Aviation Service,SCC,"Deadhorse, AK",TAL,"Tanana, AK",1
,,,,,,
0,Hageland Aviation Service,UNK,"Unalakleet, AK",BET,"Bethel, AK",1
,,,,,,
0,Hageland Aviation Service,UNK,"Unalakleet, AK",KKA,"Koyuk, AK",1
,,,,,,
0,Hageland Aviation Service,UNK,"Unalakleet, AK",WBB,"Stebbins, AK",1
,,,,,,
0,Hageland Aviation Service,VAK,"Chevak, AK",EEK,"Eek, AK",1
,,,,,,
0,Hageland Aviation Service,WAA,"Wales, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Hageland Aviation Service,WBB,"Stebbins, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,EXI,"Excursion Inlet, AK",JNU,"Juneau, AK",1
,,,,,,
0,Kalinin Aviation LLC d/b/a Alaska Seaplanes,JNU,"Juneau, AK",GST,"Gustavus, AK",1
,,,,,,
0,Venture Travel LLC d/b/a Taquan Air Service,KPB,"Point Baker, AK",WFB,"Ketchikan, AK",1
,,,,,,
0,Venture Travel LLC d/b/a Taquan Air Service,KTB,"Thorne Bay, AK",WFB,"Ketchikan, AK",1
,,,,,,
0,Venture Travel LLC d/b/a Taquan Air Service,NKI,"Naukiti, AK",WFB,"Ketchikan, AK",1
,,,,,,
0,Venture Travel LLC d/b/a Taquan Air Service,WFB,"Ketchikan, AK",HYG,"Hydaburg, AK",1
,,,,,,
0,Venture Travel LLC d/b/a Taquan Air Service,WFB,"Ketchikan, AK",KPB,"Point Baker, AK",1
,,,,,,
0,Venture Travel LLC d/b/a Taquan Air Service,WFB,"Ketchikan, AK",NKI,"Naukiti, AK",1
,,,,,,
0,Venture Travel LLC d/b/a Taquan Air Service,WFB,"Ketchikan, AK",WWP,"Whale Pass, AK",1
,,,,,,
0,Alaska Central Express,ADQ,"Kodiak, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,AKN,"King Salmon, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,AKN,"King Salmon, AK",DUT,"Unalaska, AK",1
,,,,,,
0,Alaska Central Express,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",ADQ,"Kodiak, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",AKN,"King Salmon, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",ANI,"Aniak, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",BET,"Bethel, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",CDB,"Cold Bay, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",CDV,"Cordova, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",DLG,"Dillingham, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",DUT,"Unalaska, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",FAI,"Fairbanks, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",GAL,"Galena, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",ILI,"Iliamna, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",JNU,"Juneau, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",KTN,"Ketchikan, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",PSG,"Petersburg, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",PTH,"Port Heiden, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",SDP,"Sandpoint, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",SIT,"Sitka, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",SNP,"St. Paul, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",STG,"St. George Island, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",WRG,"Wrangell, AK",1
,,,,,,
0,Alaska Central Express,ANC,"Anchorage, AK",YAK,"Yakutat, AK",1
,,,,,,
0,Alaska Central Express,ANI,"Aniak, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,ANI,"Aniak, AK",CDB,"Cold Bay, AK",1
,,,,,,
0,Alaska Central Express,BET,"Bethel, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,BET,"Bethel, AK",CDB,"Cold Bay, AK",1
,,,,,,
0,Alaska Central Express,BET,"Bethel, AK",DUT,"Unalaska, AK",1
,,,,,,
0,Alaska Central Express,CDB,"Cold Bay, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,CDV,"Cordova, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,CDV,"Cordova, AK",JNU,"Juneau, AK",1
,,,,,,
0,Alaska Central Express,CDV,"Cordova, AK",NCN,"Chenega, AK",1
,,,,,,
0,Alaska Central Express,CDV,"Cordova, AK",TEK,"Tatitlek, AK",1
,,,,,,
0,Alaska Central Express,DLG,"Dillingham, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,DUT,"Unalaska, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,DUT,"Unalaska, AK",IKO,"Nikolski, AK",1
,,,,,,
0,Alaska Central Express,DUT,"Unalaska, AK",KQA,"Akutan, AK",1
,,,,,,
0,Alaska Central Express,DUT,"Unalaska, AK",SNP,"St. Paul, AK",1
,,,,,,
0,Alaska Central Express,DUT,"Unalaska, AK",STG,"St. George Island, AK",1
,,,,,,
0,Alaska Central Express,FAI,"Fairbanks, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,ILI,"Iliamna, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,ILI,"Iliamna, AK",DUT,"Unalaska, AK",1
,,,,,,
0,Alaska Central Express,JNU,"Juneau, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,JNU,"Juneau, AK",KTN,"Ketchikan, AK",1
,,,,,,
0,Alaska Central Express,JNU,"Juneau, AK",PSG,"Petersburg, AK",1
,,,,,,
0,Alaska Central Express,JNU,"Juneau, AK",SIT,"Sitka, AK",1
,,,,,,
0,Alaska Central Express,JNU,"Juneau, AK",WRG,"Wrangell, AK",1
,,,,,,
0,Alaska Central Express,JNU,"Juneau, AK",YAK,"Yakutat, AK",1
,,,,,,
0,Alaska Central Express,KTN,"Ketchikan, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,KTN,"Ketchikan, AK",CDV,"Cordova, AK",1
,,,,,,
0,Alaska Central Express,KTN,"Ketchikan, AK",JNU,"Juneau, AK",1
,,,,,,
0,Alaska Central Express,KTN,"Ketchikan, AK",NCN,"Chenega, AK",1
,,,,,,
0,Alaska Central Express,KTN,"Ketchikan, AK",PSG,"Petersburg, AK",1
,,,,,,
0,Alaska Central Express,KTN,"Ketchikan, AK",SIT,"Sitka, AK",1
,,,,,,
0,Alaska Central Express,KTN,"Ketchikan, AK",WRG,"Wrangell, AK",1
,,,,,,
0,Alaska Central Express,PSG,"Petersburg, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,PSG,"Petersburg, AK",JNU,"Juneau, AK",1
,,,,,,
0,Alaska Central Express,PSG,"Petersburg, AK",SIT,"Sitka, AK",1
,,,,,,
0,Alaska Central Express,SDP,"Sandpoint, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,SDP,"Sandpoint, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,SDP,"Sandpoint, AK",DUT,"Unalaska, AK",1
,,,,,,
0,Alaska Central Express,SIT,"Sitka, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,SIT,"Sitka, AK",JNU,"Juneau, AK",1
,,,,,,
0,Alaska Central Express,SIT,"Sitka, AK",KTN,"Ketchikan, AK",1
,,,,,,
0,Alaska Central Express,SIT,"Sitka, AK",PSG,"Petersburg, AK",1
,,,,,,
0,Alaska Central Express,SIT,"Sitka, AK",WRG,"Wrangell, AK",1
,,,,,,
0,Alaska Central Express,SNP,"St. Paul, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,SNP,"St. Paul, AK",DUT,"Unalaska, AK",1
,,,,,,
0,Alaska Central Express,STG,"St. George Island, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,TEK,"Tatitlek, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,WRG,"Wrangell, AK",ANC,"Anchorage, AK",1
,,,,,,
0,Alaska Central Express,WRG,"Wrangell, AK",JNU,"Juneau, AK",1
,,,,,,
0,Alaska Central Express,WRG,"Wrangell, AK",SIT,"Sitka, AK",1
,,,,,,
0,Alaska Central Express,YAK,"Yakutat, AK",ANC,"Anchorage, AK",1
,,,,,,
0,40-Mile Air,FAI,"Fairbanks, AK",HKB,"Healy, AK",1
,,,,,,
